%**********************************************************
% gridpoint_coord_5x5_NEW.txt:
% a list with all coordinates for the grid points in 5x5 [°] resolution.
% value range for latitude: [87.5,-87.5]
% value range for longitude: [2.5,357.5]
%
% columns:
% 1    ..... name of the grid point
% 2    ..... latitude [°]
% 3    ..... longitude [°]
% 4    ..... ellipsoidal height [m]
% 5    ..... orthometric height [m]
%**********************************************************
%
P0001262    2.50  187.50   15.23   -0.00
P0001263    2.50  192.50   14.40   -0.00
P0001264    2.50  197.50   16.28   -0.00
P0001265    2.50  202.50   18.08   -0.00
P0001266    2.50  207.50   13.92   -0.00
P0001267    2.50  212.50    9.16   -0.00
P0001268    2.50  217.50    2.78   -0.00
P0001269    2.50  222.50   -4.89   -0.00
P0001270    2.50  227.50  -12.54   -0.00
P0001271    2.50  232.50  -19.07   -0.00
P0001272    2.50  237.50  -24.78   -0.00
P0001273    2.50  242.50  -26.87   -0.00
P0001274    2.50  247.50  -24.41   -0.00
P0001275    2.50  252.50  -20.40   -0.00
P0001276    2.50  257.50  -15.74   -0.00
P0001277    2.50  262.50  -10.42   -0.00
P0001278    2.50  267.50   -4.71   -0.00
P0001279    2.50  272.50    0.66   -0.00
P0001280    2.50  277.50    8.82   -0.00
P0001281    2.50  282.50  940.88  919.13
P0001282    2.50  287.50  282.90  266.08
P0001283    2.50  292.50  147.50  146.52
P0001284    2.50  297.50  291.02  300.90
P0001285    2.50  302.50  152.62  175.70
P0001286    2.50  307.50  164.62  193.84
P0001287    2.50  312.50  -29.03   -0.00
P0001288    2.50  317.50  -22.99   -0.00
P0001289    2.50  322.50  -10.61   -0.00
P0001290    2.50  327.50    2.42   -0.00
P0001291    2.50  332.50    9.31   -0.00
P0001292    2.50  337.50   12.47   -0.00
P0001293    2.50  342.50   15.18   -0.00
P0001294    2.50  347.50   19.97   -0.00
P0001295    2.50  352.50   19.88   -0.00
P0001296    2.50  357.50   18.18   -0.00
P0001297   -2.50    2.50   17.36   -0.00
P0001298   -2.50    7.50   10.87   -0.00
P0001299   -2.50   12.50  516.74  510.56
P0001300   -2.50   17.50  326.12  334.72
P0001301   -2.50   22.50  470.09  489.36
P0001302   -2.50   27.50  964.15  978.94
P0001303   -2.50   32.50 1185.66 1202.30
P0001304   -2.50   37.50 1204.66 1221.94
P0001305   -2.50   42.50  -38.42    0.00
P0001306   -2.50   47.50  -45.77   -0.00
P0001307   -2.50   52.50  -46.22   -0.00
P0001308   -2.50   57.50  -52.57   -0.00
P0001309   -2.50   62.50  -65.58   -0.00
P0001310   -2.50   67.50  -76.42   -0.00
P0001311   -2.50   72.50  -89.92   -0.00
P0001312   -2.50   77.50  -97.80   -0.00
P0001313   -2.50   82.50  -91.34   -0.00
P0001314   -2.50   87.50  -74.67   -0.00
P0001315   -2.50   92.50  -50.18    0.00
P0001316   -2.50   97.50  -24.21   -0.00
P0001317   -2.50  102.50  251.78  244.96
P0001318   -2.50  107.50   30.76    6.55
P0001319   -2.50  112.50   65.18   24.70
P0001320   -2.50  117.50   53.18   -0.00
P0001321   -2.50  122.50   83.96   22.97
P0001322   -2.50  127.50   60.66    0.75
P0001323   -2.50  132.50  136.32   67.59
P0001324   -2.50  137.50  268.53  192.13
P0001325   -2.50  142.50   77.25    0.56
P0001326   -2.50  147.50   81.79    2.96
P0001327   -2.50  152.50   67.61    0.00
P0001328   -2.50  157.50   59.58   -0.00
P0001329   -2.50  162.50   48.35    0.00
P0001330   -2.50  167.50   39.98   -0.00
P0001331   -2.50  172.50   32.14   -0.00
P0001332   -2.50  177.50   25.45   -0.00
P0001333   -2.50  182.50   20.28   -0.00
P0001334   -2.50  187.50   18.04   -0.00
P0001335   -2.50  192.50   16.27   -0.00
P0001336   -2.50  197.50   15.40   -0.00
P0001337   -2.50  202.50   15.40    0.00
P0001338   -2.50  207.50   14.37   -0.00
P0001339   -2.50  212.50   10.38    0.00
P0001340   -2.50  217.50    4.99    0.00
P0001341   -2.50  222.50   -1.70    0.00
P0001342   -2.50  227.50   -7.66    0.00
P0001343   -2.50  232.50  -13.29    0.00
P0001344   -2.50  237.50  -17.68    0.00
P0001345   -2.50  242.50  -19.81    0.00
P0001346   -2.50  247.50  -18.29    0.00
P0001347   -2.50  252.50  -16.23    0.00
P0001348   -2.50  257.50  -14.67    0.00
P0001349   -2.50  262.50  -12.94    0.00
P0001350   -2.50  267.50  -10.11    0.00
P0001351   -2.50  272.50   -4.23    0.00
P0001352   -2.50  277.50    5.03   -0.00
P0001353   -2.50  282.50  399.60  383.23
P0001354   -2.50  287.50  129.63  110.38
P0001355   -2.50  292.50   81.20   71.71
P0001356   -2.50  297.50   24.54   30.00
P0001357   -2.50  302.50   25.35   40.61
P0001358   -2.50  307.50   27.03   48.20
P0001359   -2.50  312.50   46.65   71.77
P0001360   -2.50  317.50  -15.05    4.88
P0001361   -2.50  322.50  -11.21   -0.00
P0001362   -2.50  327.50   -5.79    0.00
P0001363   -2.50  332.50   -0.23    0.00
P0001364   -2.50  337.50    5.96   -0.00
P0001365   -2.50  342.50   13.42    0.00
P0001366   -2.50  347.50   20.02    0.00
P0001367   -2.50  352.50   19.36   -0.00
P0001368   -2.50  357.50   18.27   -0.00
P0001369   -7.50    2.50   10.67   -0.00
P0001370   -7.50    7.50    8.51   -0.00
P0001371   -7.50   12.50   34.02   21.37
P0001372   -7.50   17.50  789.37  783.61
P0001373   -7.50   22.50  882.05  887.66
P0001374   -7.50   27.50  779.81  793.14
P0001375   -7.50   32.50 1203.55 1217.79
P0001376   -7.50   37.50  397.65  420.39
P0001377   -7.50   42.50  -35.75   -0.00
P0001378   -7.50   47.50  -39.70   -0.00
P0001379   -7.50   52.50  -37.07   -0.00
P0001380   -7.50   57.50  -41.87   -0.00
P0001381   -7.50   62.50  -52.30   -0.00
P0001382   -7.50   67.50  -62.99   -0.00
P0001383   -7.50   72.50  -74.36   -0.00
P0001384   -7.50   77.50  -83.71   -0.00
P0001385   -7.50   82.50  -80.37   -0.00
P0001386   -7.50   87.50  -70.83   -0.00
P0001387   -7.50   92.50  -54.86   -0.00
P0001388   -7.50   97.50  -31.68   -0.00
P0001389   -7.50  102.50  -13.18   -0.00
P0001390   -7.50  107.50  375.50  361.60
P0001391   -7.50  112.50  332.20  302.99
P0001392   -7.50  117.50   39.32   -0.00
P0001393   -7.50  122.50   45.21    0.00
P0001394   -7.50  127.50   47.00   -0.00
P0001395   -7.50  132.50   53.22   -0.00
P0001396   -7.50  137.50   69.58    0.00
P0001397   -7.50  142.50  124.68   49.12
P0001398   -7.50  147.50  376.76  302.88
P0001399   -7.50  152.50   70.05   -0.00
P0001400   -7.50  157.50   85.27   18.59
P0001401   -7.50  162.50   58.12   -0.00
P0001402   -7.50  167.50   48.97   -0.00
P0001403   -7.50  172.50   39.63   -0.00
P0001404   -7.50  177.50   32.77   -0.00
P0001405   -7.50  182.50   24.94   -0.00
P0001406   -7.50  187.50   20.68   -0.00
P0001407   -7.50  192.50   17.42   -0.00
P0001408   -7.50  197.50   14.75   -0.00
P0001409   -7.50  202.50   10.66   -0.00
P0001410   -7.50  207.50    9.40    0.00
P0001411   -7.50  212.50    4.62    0.00
P0001412   -7.50  217.50    1.98    0.00
P0001413   -7.50  222.50   -1.36    0.00
P0001414   -7.50  227.50   -7.36   -0.00
P0001415   -7.50  232.50  -10.80   -0.00
P0001416   -7.50  237.50  -12.86   -0.00
P0001417   -7.50  242.50  -13.35   -0.00
P0001418   -7.50  247.50  -11.58   -0.00
P0001419   -7.50  252.50  -10.34   -0.00
P0001420   -7.50  257.50  -12.15   -0.00
P0001421   -7.50  262.50  -12.64   -0.00
P0001422   -7.50  267.50  -11.80   -0.00
P0001423   -7.50  272.50   -6.98   -0.00
P0001424   -7.50  277.50   -0.12    0.00
P0001425   -7.50  282.50 2328.65 2311.95
P0001426   -7.50  287.50  205.59  182.20
P0001427   -7.50  292.50  106.55   87.67
P0001428   -7.50  297.50   74.03   68.82
P0001429   -7.50  302.50  262.55  271.83
P0001430   -7.50  307.50  275.77  295.12
P0001431   -7.50  312.50  219.97  242.88
P0001432   -7.50  317.50  208.04  226.18
P0001433   -7.50  322.50  557.48  564.23
P0001434   -7.50  327.50   -9.59   -0.00
P0001435   -7.50  332.50   -6.34   -0.00
P0001436   -7.50  337.50    0.21   -0.00
P0001437   -7.50  342.50    9.99   -0.00
P0001438   -7.50  347.50   15.75   -0.00
P0001439   -7.50  352.50   15.71   -0.00
P0001440   -7.50  357.50   16.13   -0.00
P0001441  -12.50    2.50   12.07   -0.00
P0001442  -12.50    7.50   14.16   -0.00
P0001443  -12.50   12.50   35.61   15.78
P0001444  -12.50   17.50 1385.15 1367.71
P0001445  -12.50   22.50 1191.65 1186.93
P0001446  -12.50   27.50 1260.09 1263.20
P0001447  -12.50   32.50 1139.47 1152.17
P0001448  -12.50   37.50  465.18  486.93
P0001449  -12.50   42.50  -26.25   -0.00
P0001450  -12.50   47.50  -24.51    0.00
P0001451  -12.50   52.50  -27.19   -0.00
P0001452  -12.50   57.50  -30.33   -0.00
P0001453  -12.50   62.50  -35.62   -0.00
P0001454  -12.50   67.50  -44.06   -0.00
P0001455  -12.50   72.50  -56.71   -0.00
P0001456  -12.50   77.50  -65.04   -0.00
P0001457  -12.50   82.50  -65.93   -0.00
P0001458  -12.50   87.50  -64.34   -0.00
P0001459  -12.50   92.50  -56.16   -0.00
P0001460  -12.50   97.50  -39.37   -0.00
P0001461  -12.50  102.50  -23.60   -0.00
P0001462  -12.50  107.50   -9.34   -0.00
P0001463  -12.50  112.50    4.25   -0.00
P0001464  -12.50  117.50   14.96   -0.00
P0001465  -12.50  122.50   31.84    0.00
P0001466  -12.50  127.50   42.57   -0.00
P0001467  -12.50  132.50   78.18   24.07
P0001468  -12.50  137.50   59.84   -0.00
P0001469  -12.50  142.50  111.41   44.50
P0001470  -12.50  147.50   66.30   -0.00
P0001471  -12.50  152.50   65.55   -0.00
P0001472  -12.50  157.50   67.53   -0.00
P0001473  -12.50  162.50   62.87   -0.00
P0001474  -12.50  167.50   60.60   -0.00
P0001475  -12.50  172.50   57.12   -0.00
P0001476  -12.50  177.50   48.42   -0.00
P0001477  -12.50  182.50   38.80   -0.00
P0001478  -12.50  187.50   28.45   -0.00
P0001479  -12.50  192.50   18.46   -0.00
P0001480  -12.50  197.50   14.32   -0.00
P0001481  -12.50  202.50    8.14   -0.00
P0001482  -12.50  207.50    4.11   -0.00
P0001483  -12.50  212.50    0.09   -0.00
P0001484  -12.50  217.50   -4.03   -0.00
P0001485  -12.50  222.50   -6.09   -0.00
P0001486  -12.50  227.50   -8.35   -0.00
P0001487  -12.50  232.50   -8.81   -0.00
P0001488  -12.50  237.50   -8.24   -0.00
P0001489  -12.50  242.50   -6.94   -0.00
P0001490  -12.50  247.50   -4.87   -0.00
P0001491  -12.50  252.50   -5.16   -0.00
P0001492  -12.50  257.50   -8.16   -0.00
P0001493  -12.50  262.50   -8.75   -0.00
P0001494  -12.50  267.50   -7.90   -0.00
P0001495  -12.50  272.50   -5.00   -0.00
P0001496  -12.50  277.50    0.70   -0.00
P0001497  -12.50  282.50   27.67   13.00
P0001498  -12.50  287.50 2564.40 2528.25
P0001499  -12.50  292.50  285.59  254.84
P0001500  -12.50  297.50  268.01  248.17
P0001501  -12.50  302.50  323.66  316.58
P0001502  -12.50  307.50  303.49  312.12
P0001503  -12.50  312.50  428.74  444.73
P0001504  -12.50  317.50  767.80  781.55
P0001505  -12.50  322.50   -9.55    1.56
P0001506  -12.50  327.50   -8.19   -0.00
P0001507  -12.50  332.50   -7.23   -0.00
P0001508  -12.50  337.50   -2.63   -0.00
P0001509  -12.50  342.50    5.55   -0.00
P0001510  -12.50  347.50   10.34   -0.00
P0001511  -12.50  352.50   12.50   -0.00
P0001512  -12.50  357.50   13.03   -0.00
P0001513  -17.50    2.50   15.97   -0.00
P0001514  -17.50    7.50   17.46   -0.00
P0001515  -17.50   12.50 1051.06 1027.41
P0001516  -17.50   17.50 1068.14 1048.44
P0001517  -17.50   22.50 1008.98  997.15
P0001518  -17.50   27.50  777.27  773.06
P0001519  -17.50   32.50 1048.15 1050.81
P0001520  -17.50   37.50    0.97   11.41
P0001521  -17.50   42.50  -14.22   -0.00
P0001522  -17.50   47.50  963.10  969.50
P0001523  -17.50   52.50  -15.87   -0.00
P0001524  -17.50   57.50  -16.95   -0.00
P0001525  -17.50   62.50  -18.73   -0.00
P0001526  -17.50   67.50  -23.86   -0.00
P0001527  -17.50   72.50  -35.78   -0.00
P0001528  -17.50   77.50  -43.96   -0.00
P0001529  -17.50   82.50  -51.80   -0.00
P0001530  -17.50   87.50  -50.57   -0.00
P0001531  -17.50   92.50  -51.18   -0.00
P0001532  -17.50   97.50  -46.49   -0.00
P0001533  -17.50  102.50  -38.95   -0.00
P0001534  -17.50  107.50  -27.16   -0.00
P0001535  -17.50  112.50  -13.79   -0.00
P0001536  -17.50  117.50   -1.66   -0.00
P0001537  -17.50  122.50   76.17   57.86
P0001538  -17.50  127.50  440.07  410.10
P0001539  -17.50  132.50  267.66  231.91
P0001540  -17.50  137.50  219.26  173.57
P0001541  -17.50  142.50  183.10  128.83
P0001542  -17.50  147.50   59.57   -0.00
P0001543  -17.50  152.50   61.13   -0.00
P0001544  -17.50  157.50   59.47   -0.00
P0001545  -17.50  162.50   60.09   -0.00
P0001546  -17.50  167.50   59.04   -0.00
P0001547  -17.50  172.50   64.92   -0.00
P0001548  -17.50  177.50  162.38  105.24
P0001549  -17.50  182.50   49.41   -0.00
P0001550  -17.50  187.50   30.22   -0.00
P0001551  -17.50  192.50   19.65   -0.00
P0001552  -17.50  197.50   12.49   -0.00
P0001553  -17.50  202.50    7.55   -0.00
P0001554  -17.50  207.50    4.37   -0.00
P0001555  -17.50  212.50   -1.09   -0.00
P0001556  -17.50  217.50   -5.38   -0.00
P0001557  -17.50  222.50   -8.89   -0.00
P0001558  -17.50  227.50  -10.56   -0.00
P0001559  -17.50  232.50   -9.36   -0.00
P0001560  -17.50  237.50   -6.56   -0.00
P0001561  -17.50  242.50   -3.53   -0.00
P0001562  -17.50  247.50   -1.64   -0.00
P0001563  -17.50  252.50   -2.30   -0.00
P0001564  -17.50  257.50   -3.96   -0.00
P0001565  -17.50  262.50   -5.09   -0.00
P0001566  -17.50  267.50   -4.24   -0.00
P0001567  -17.50  272.50   -1.81   -0.00
P0001568  -17.50  277.50    3.18   -0.00
P0001569  -17.50  282.50   14.11   -0.00
P0001570  -17.50  287.50   20.35   -0.01
P0001571  -17.50  292.50 3969.48 3924.80
P0001572  -17.50  297.50  326.08  303.52
P0001573  -17.50  302.50  133.91  122.91
P0001574  -17.50  307.50  723.72  727.63
P0001575  -17.50  312.50  776.96  788.79
P0001576  -17.50  317.50  682.59  693.10
P0001577  -17.50  322.50   -9.08   -0.00
P0001578  -17.50  327.50   -6.39   -0.00
P0001579  -17.50  332.50   -6.63   -0.00
P0001580  -17.50  337.50   -2.98   -0.00
P0001581  -17.50  342.50    4.75   -0.00
P0001582  -17.50  347.50   10.36   -0.00
P0001583  -17.50  352.50   13.12   -0.00
P0001584  -17.50  357.50   14.50   -0.00
P0001585  -22.50    2.50   21.12   -0.00
P0001586  -22.50    7.50   24.73   -0.00
P0001587  -22.50   12.50   26.43    0.00
P0001588  -22.50   17.50 1643.59 1612.57
P0001589  -22.50   22.50 1076.57 1055.42
P0001590  -22.50   27.50  875.02  859.73
P0001591  -22.50   32.50  167.29  159.76
P0001592  -22.50   37.50    0.40   -0.00
P0001593  -22.50   42.50   -0.93   -0.00
P0001594  -22.50   47.50  157.08  154.65
P0001595  -22.50   52.50   -3.96   -0.00
P0001596  -22.50   57.50   -3.77   -0.00
P0001597  -22.50   62.50   -4.19   -0.00
P0001598  -22.50   67.50   -7.62   -0.00
P0001599  -22.50   72.50  -16.27   -0.00
P0001600  -22.50   77.50  -26.68   -0.00
P0001601  -22.50   82.50  -34.67   -0.00
P0001602  -22.50   87.50  -38.06   -0.00
P0001603  -22.50   92.50  -44.61   -0.00
P0001604  -22.50   97.50  -45.71   -0.00
P0001605  -22.50  102.50  -39.91   -0.00
P0001606  -22.50  107.50  -32.01   -0.00
P0001607  -22.50  112.50  -23.52   -0.00
P0001608  -22.50  117.50  570.01  577.37
P0001609  -22.50  122.50  323.23  321.01
P0001610  -22.50  127.50  420.65  411.47
P0001611  -22.50  132.50  633.67  615.30
P0001612  -22.50  137.50  237.96  207.08
P0001613  -22.50  142.50  248.29  209.13
P0001614  -22.50  147.50  335.14  284.45
P0001615  -22.50  152.50   52.20   -0.00
P0001616  -22.50  157.50   50.23   -0.00
P0001617  -22.50  162.50   53.31   -0.00
P0001618  -22.50  167.50   58.56   -0.00
P0001619  -22.50  172.50   55.17   -0.00
P0001620  -22.50  177.50   52.25   -0.00
P0001621  -22.50  182.50   52.69   -0.00
P0001622  -22.50  187.50   31.06   -0.00
P0001623  -22.50  192.50   19.46   -0.00
P0001624  -22.50  197.50   12.11   -0.00
P0001625  -22.50  202.50    6.21   -0.00
P0001626  -22.50  207.50    0.54   -0.00
P0001627  -22.50  212.50   -5.24   -0.00
P0001628  -22.50  217.50   -8.34   -0.00
P0001629  -22.50  222.50  -10.50   -0.00
P0001630  -22.50  227.50  -11.04   -0.00
P0001631  -22.50  232.50  -10.18   -0.00
P0001632  -22.50  237.50   -7.51   -0.00
P0001633  -22.50  242.50   -4.29   -0.00
P0001634  -22.50  247.50   -3.07   -0.00
P0001635  -22.50  252.50   -2.93   -0.00
P0001636  -22.50  257.50   -2.53   -0.00
P0001637  -22.50  262.50   -1.55   -0.00
P0001638  -22.50  267.50    0.30   -0.00
P0001639  -22.50  272.50    2.36   -0.00
P0001640  -22.50  277.50    6.73    0.00
P0001641  -22.50  282.50   11.32   -0.00
P0001642  -22.50  287.50   19.67   -0.00
P0001643  -22.50  292.50 4671.61 4628.35
P0001644  -22.50  297.50  262.67  239.33
P0001645  -22.50  302.50  164.50  149.36
P0001646  -22.50  307.50  336.52  338.68
P0001647  -22.50  312.50  657.51  661.94
P0001648  -22.50  317.50  257.94  262.97
P0001649  -22.50  322.50   -9.16   -0.00
P0001650  -22.50  327.50   -6.32   -0.00
P0001651  -22.50  332.50   -5.48   -0.00
P0001652  -22.50  337.50   -1.54   -0.00
P0001653  -22.50  342.50    4.97   -0.00
P0001654  -22.50  347.50   11.84   -0.00
P0001655  -22.50  352.50   13.39   -0.00
P0001656  -22.50  357.50   16.57   -0.00
P0001657  -27.50    2.50   24.24   -0.00
P0001658  -27.50    7.50   25.36   -0.00
P0001659  -27.50   12.50   28.00    0.00
P0001660  -27.50   17.50  853.43  820.82
P0001661  -27.50   22.50 1212.88 1181.78
P0001662  -27.50   27.50 1532.13 1501.04
P0001663  -27.50   32.50   60.61   39.17
P0001664  -27.50   37.50   10.99   -0.00
P0001665  -27.50   42.50    9.20   -0.00
P0001666  -27.50   47.50   11.35   -0.00
P0001667  -27.50   52.50    6.37   -0.00
P0001668  -27.50   57.50    6.67   -0.00
P0001669  -27.50   62.50    7.98   -0.00
P0001670  -27.50   67.50    4.67   -0.00
P0001671  -27.50   72.50   -1.19   -0.00
P0001672  -27.50   77.50  -10.56   -0.00
P0001673  -27.50   82.50  -19.71   -0.00
P0001674  -27.50   87.50  -26.58   -0.00
P0001675  -27.50   92.50  -35.23   -0.00
P0001676  -27.50   97.50  -38.03   -0.00
P0001677  -27.50  102.50  -37.78   -0.00
P0001678  -27.50  107.50  -38.08   -0.00
P0001679  -27.50  112.50  -29.69   -0.00
P0001680  -27.50  117.50  422.10  440.66
P0001681  -27.50  122.50  488.64  502.15
P0001682  -27.50  127.50  398.06  408.26
P0001683  -27.50  132.50  370.79  371.73
P0001684  -27.50  137.50   16.79    5.33
P0001685  -27.50  142.50  149.38  127.01
P0001686  -27.50  147.50  272.01  239.06
P0001687  -27.50  152.50  198.79  157.20
P0001688  -27.50  157.50   36.85   -0.00
P0001689  -27.50  162.50   42.56   -0.00
P0001690  -27.50  167.50   46.16   -0.00
P0001691  -27.50  172.50   49.60   -0.00
P0001692  -27.50  177.50   47.98   -0.00
P0001693  -27.50  182.50   45.64   -0.00
P0001694  -27.50  187.50   31.56   -0.00
P0001695  -27.50  192.50   18.75   -0.00
P0001696  -27.50  197.50   10.05   -0.00
P0001697  -27.50  202.50    3.54   -0.00
P0001698  -27.50  207.50   -0.60   -0.00
P0001699  -27.50  212.50   -3.42   -0.00
P0001700  -27.50  217.50   -5.77   -0.00
P0001701  -27.50  222.50  -11.23   -0.00
P0001702  -27.50  227.50  -12.92   -0.00
P0001703  -27.50  232.50  -11.41   -0.00
P0001704  -27.50  237.50   -9.47   -0.00
P0001705  -27.50  242.50   -7.96   -0.00
P0001706  -27.50  247.50   -5.99   -0.00
P0001707  -27.50  252.50   -4.65   -0.00
P0001708  -27.50  257.50   -3.17   -0.00
P0001709  -27.50  262.50   -1.47   -0.00
P0001710  -27.50  267.50    1.05   -0.00
P0001711  -27.50  272.50    3.38   -0.00
P0001712  -27.50  277.50    6.44   -0.00
P0001713  -27.50  282.50   12.51   -0.00
P0001714  -27.50  287.50   15.92    0.00
P0001715  -27.50  292.50 2050.46 2015.26
P0001716  -27.50  297.50  152.68  128.49
P0001717  -27.50  302.50   78.24   62.29
P0001718  -27.50  307.50  504.24  496.93
P0001719  -27.50  312.50   -0.11   -0.00
P0001720  -27.50  317.50   -9.76   -0.00
P0001721  -27.50  322.50   -7.60   -0.00
P0001722  -27.50  327.50   -1.39   -0.00
P0001723  -27.50  332.50    1.33   -0.00
P0001724  -27.50  337.50    5.86   -0.00
P0001725  -27.50  342.50   10.38   -0.00
P0001726  -27.50  347.50   14.51   -0.00
P0001727  -27.50  352.50   15.73   -0.00
P0001728  -27.50  357.50   19.06   -0.00
P0001729  -32.50    2.50   22.33    0.00
P0001730  -32.50    7.50   23.74    0.00
P0001731  -32.50   12.50   26.88   -0.00
P0001732  -32.50   17.50   33.38    1.75
P0001733  -32.50   22.50  910.29  876.66
P0001734  -32.50   27.50  521.25  490.24
P0001735  -32.50   32.50   25.15   -0.00
P0001736  -32.50   37.50   20.91   -0.00
P0001737  -32.50   42.50   24.45   -0.00
P0001738  -32.50   47.50   25.41   -0.00
P0001739  -32.50   52.50   22.64   -0.00
P0001740  -32.50   57.50   22.66   -0.00
P0001741  -32.50   62.50   17.74   -0.00
P0001742  -32.50   67.50   14.19    0.00
P0001743  -32.50   72.50    8.75    0.00
P0001744  -32.50   77.50    3.07    0.00
P0001745  -32.50   82.50   -5.98    0.00
P0001746  -32.50   87.50  -13.60    0.00
P0001747  -32.50   92.50  -23.77    0.00
P0001748  -32.50   97.50  -31.43    0.00
P0001749  -32.50  102.50  -38.22    0.00
P0001750  -32.50  107.50  -39.92   -0.00
P0001751  -32.50  112.50  -37.93   -0.00
P0001752  -32.50  117.50  280.31  306.81
P0001753  -32.50  122.50  229.92  256.02
P0001754  -32.50  127.50  -19.56    1.09
P0001755  -32.50  132.50  -13.20   -0.00
P0001756  -32.50  137.50  121.45  118.75
P0001757  -32.50  142.50   75.51   64.91
P0001758  -32.50  147.50  268.01  246.34
P0001759  -32.50  152.50   29.25    4.34
P0001760  -32.50  157.50   24.06   -0.00
P0001761  -32.50  162.50   30.26    0.00
P0001762  -32.50  167.50   35.24   -0.00
P0001763  -32.50  172.50   40.72    0.00
P0001764  -32.50  177.50   42.67    0.00
P0001765  -32.50  182.50   21.87    0.00
P0001766  -32.50  187.50   24.50   -0.00
P0001767  -32.50  192.50   15.91   -0.00
P0001768  -32.50  197.50    8.99   -0.00
P0001769  -32.50  202.50    3.03   -0.00
P0001770  -32.50  207.50   -0.62   -0.00
P0001771  -32.50  212.50   -3.76   -0.00
P0001772  -32.50  217.50   -8.56   -0.00
P0001773  -32.50  222.50  -10.10   -0.00
P0001774  -32.50  227.50  -11.61    0.00
P0001775  -32.50  232.50  -10.92    0.00
P0001776  -32.50  237.50  -10.57    0.00
P0001777  -32.50  242.50  -10.32    0.00
P0001778  -32.50  247.50   -9.20    0.00
P0001779  -32.50  252.50   -7.93    0.00
P0001780  -32.50  257.50   -6.22    0.00
P0001781  -32.50  262.50   -4.75    0.00
P0001782  -32.50  267.50   -1.83    0.00
P0001783  -32.50  272.50    0.21    0.00
P0001784  -32.50  277.50    4.70    0.00
P0001785  -32.50  282.50   10.81    0.00
P0001786  -32.50  287.50   13.60   -0.01
P0001787  -32.50  292.50  544.38  521.75
P0001788  -32.50  297.50  139.57  119.13
P0001789  -32.50  302.50  104.87   87.40
P0001790  -32.50  307.50   10.22    0.29
P0001791  -32.50  312.50   -2.86   -0.00
P0001792  -32.50  317.50   -7.02   -0.00
P0001793  -32.50  322.50   -5.12    0.00
P0001794  -32.50  327.50    2.11    0.00
P0001795  -32.50  332.50    7.27    0.00
P0001796  -32.50  337.50   12.61    0.00
P0001797  -32.50  342.50   16.24    0.00
P0001798  -32.50  347.50   16.88    0.00
P0001799  -32.50  352.50   16.18    0.00
P0001800  -32.50  357.50   19.23    0.00
P0001801  -37.50    2.50   18.51    0.00
P0001802  -37.50    7.50   22.83    0.00
P0001803  -37.50   12.50   25.88    0.00
P0001804  -37.50   17.50   27.69    0.00
P0001805  -37.50   22.50   29.58    0.00
P0001806  -37.50   27.50   31.28    0.00
P0001807  -37.50   32.50   31.57    0.00
P0001808  -37.50   37.50   30.61    0.00
P0001809  -37.50   42.50   35.91    0.00
P0001810  -37.50   47.50   40.04    0.00
P0001811  -37.50   52.50   36.90    0.00
P0001812  -37.50   57.50   28.04    0.00
P0001813  -37.50   62.50   25.19    0.00
P0001814  -37.50   67.50   22.77    0.00
P0001815  -37.50   72.50   16.82    0.00
P0001816  -37.50   77.50   13.49    0.00
P0001817  -37.50   82.50    4.78    0.00
P0001818  -37.50   87.50   -3.48    0.00
P0001819  -37.50   92.50  -12.49    0.00
P0001820  -37.50   97.50  -21.84    0.00
P0001821  -37.50  102.50  -29.42    0.00
P0001822  -37.50  107.50  -34.17    0.00
P0001823  -37.50  112.50  -36.65    0.00
P0001824  -37.50  117.50  -36.84    0.00
P0001825  -37.50  122.50  -34.36    0.00
P0001826  -37.50  127.50  -30.09    0.00
P0001827  -37.50  132.50  -24.54    0.00
P0001828  -37.50  137.50  -13.71    0.00
P0001829  -37.50  142.50  231.84  230.34
P0001830  -37.50  147.50  337.51  328.26
P0001831  -37.50  152.50    6.10    0.00
P0001832  -37.50  157.50   10.31    0.00
P0001833  -37.50  162.50   14.59    0.00
P0001834  -37.50  167.50   23.61    0.00
P0001835  -37.50  172.50   26.93    0.00
P0001836  -37.50  177.50  130.23  105.03
P0001837  -37.50  182.50   22.99    0.00
P0001838  -37.50  187.50   15.04    0.00
P0001839  -37.50  192.50   11.28    0.00
P0001840  -37.50  197.50    5.62    0.00
P0001841  -37.50  202.50    1.79    0.00
P0001842  -37.50  207.50   -3.00    0.00
P0001843  -37.50  212.50   -6.82    0.00
P0001844  -37.50  217.50   -9.70    0.00
P0001845  -37.50  222.50  -10.60    0.00
P0001846  -37.50  227.50  -11.43    0.00
P0001847  -37.50  232.50  -11.49    0.00
P0001848  -37.50  237.50  -11.76    0.00
P0001849  -37.50  242.50  -11.87    0.00
P0001850  -37.50  247.50  -10.11    0.00
P0001851  -37.50  252.50   -9.22    0.00
P0001852  -37.50  257.50   -7.29    0.00
P0001853  -37.50  262.50   -4.29    0.00
P0001854  -37.50  267.50   -1.98    0.00
P0001855  -37.50  272.50   -0.42    0.00
P0001856  -37.50  277.50    4.27    0.00
P0001857  -37.50  282.50   10.31    0.00
P0001858  -37.50  287.50  369.87  348.96
P0001859  -37.50  292.50  402.49  383.48
P0001860  -37.50  297.50  288.53  272.30
P0001861  -37.50  302.50   29.57   14.77
P0001862  -37.50  307.50    2.63    0.00
